video_date,video_title,video_url,timestamp_start,timestamp_end,timestamp_url,ticker,ticker_raw,company,event_type,action_inferred,confidence_rule_based,quote_segment,context_window,use_for_demo_portfolio,manual_verification_needed
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,23:33,23:46,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=1413s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,some news that Google has an unfair,"at 5-year low multiples, I believe it's time to buy. Now, finally, we get to some news that Google has an unfair advantage. And this was outlined in this article from The Verge where they go",True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,11:36,11:46,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=696s,JPM,JPM,JPMorgan Chase,buy_or_add,buy_or_add,0.75,stock that is a buy today is JP Morgan,"10 to 20 years. I see it multiples higher than what it is today. The second stock that is a buy today is JP Morgan Chase. And this is one that I haven't covered recently, but it's actually a",True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,19:39,19:51,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=1179s,MA,MA,Mastercard,sell_or_reduce,sell_or_reduce,0.75,is Mastercard's business. Mastercard and,"and with knowing who you're buying from and knowing who you're selling to. That is Mastercard's business. Mastercard and Visa are not in the business of lending money. Now, after Trump posted this,",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,23:18,23:29,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=1398s,MA,MA,Mastercard,buy_or_add,buy_or_add,0.75,buy. Mastercard and Visa are becoming,"different posturing from the president or anyone else, that that's a time to buy. Mastercard and Visa are becoming structurally and strategically more important companies in the world. And I",True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,02:21,02:34,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=141s,META,META,Meta Platforms,sell_or_reduce,sell_or_reduce,0.75,"Meta, Google, Nvidia, Apple, Microsoft,","And this isn't just one company. A lot of companies are selling off today. Meta, Google, Nvidia, Apple, Microsoft, all the big tech companies, all the NASDAQ leaders, all the AI winners, plus",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,02:21,02:34,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=141s,MSFT,MSFT,Microsoft,sell_or_reduce,sell_or_reduce,0.75,"Meta, Google, Nvidia, Apple, Microsoft,","And this isn't just one company. A lot of companies are selling off today. Meta, Google, Nvidia, Apple, Microsoft, all the big tech companies, all the NASDAQ leaders, all the AI winners, plus",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,00:14,00:26,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=14s,NFLX,NFLX,Netflix,buy_or_add,buy_or_add,0.75,"going over, including Netflix now","they're offering you an entry point today. We also have other news we'll be going over, including Netflix now adjusting their deal to buy Warner Brothers Discovery. Before they were",True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,08:05,08:16,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=485s,NFLX,NFLX,Netflix,holding_update,hold_or_portfolio_holding,0.65,But where does that leave us as Netflix,"Brothers Discovery from them, and Netflix is not going to let that happen. But where does that leave us as Netflix investors? This has been a company that I have in the portfolio. I already have",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,08:18,08:30,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=498s,NFLX,NFLX,Netflix,sell_or_reduce,sell_or_reduce,0.75,Street have this wrong. Netflix should,"investors seem to be selling out based on this news. I think investors in Wall Street have this wrong. Netflix should not be selling down on this news for a simple reason. Usually, stocks sell down",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,02:21,02:34,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=141s,NVDA,NVDA,Nvidia,sell_or_reduce,sell_or_reduce,0.75,"Meta, Google, Nvidia, Apple, Microsoft,","And this isn't just one company. A lot of companies are selling off today. Meta, Google, Nvidia, Apple, Microsoft, all the big tech companies, all the NASDAQ leaders, all the AI winners, plus",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,06:06,06:18,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=366s,SQ,SQ,Block,buy_or_add,buy_or_add,0.75,attempts from Paramount to block their,a signed agreement and they're trying to protect themselves from the ongoing attempts from Paramount to block their deal or obstruct their deal or make it so that Netflix can't buy Warner,True,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,19:41,19:53,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=1181s,V,V,Visa,sell_or_reduce,sell_or_reduce,0.75,Visa are not in the business of lending,"and knowing who you're selling to. That is Mastercard's business. Mastercard and Visa are not in the business of lending money. Now, after Trump posted this, there was a huge buzz of news regarding",False,True
2026-01-14,4 Compounding Machines To Buy Now,https://www.youtube.com/watch?v=Fn4bLpoHoH0,23:18,23:29,https://www.youtube.com/watch?v=Fn4bLpoHoH0&t=1398s,V,V,Visa,buy_or_add,buy_or_add,0.75,buy. Mastercard and Visa are becoming,"different posturing from the president or anyone else, that that's a time to buy. Mastercard and Visa are becoming structurally and strategically more important companies in the world. And I",True,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,03:27,03:38,https://www.youtube.com/watch?v=BwATWYZxfjw&t=207s,AMZN,AMZN,Amazon,sell_or_reduce,sell_or_reduce,0.75,portfolio as well. Amazon is down big,"look at the Story Fund, we also see immense selling pressure in this portfolio as well. Amazon is down big from the highs. Netflix is down big over AI concerns and concerns of their",False,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,21:45,21:58,https://www.youtube.com/watch?v=BwATWYZxfjw&t=1305s,AMZN,AMZN,Amazon,buy_or_add,buy_or_add,0.75,"Amazon, one of the world's best","Market volatility following the April tariff announcement allowed us to buy Amazon, one of the world's best businesses, at an all-time low valuation. This was on Liberation Day.",True,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,19:46,19:58,https://www.youtube.com/watch?v=BwATWYZxfjw&t=1186s,COST,COST,Costco,holding_update,hold_or_portfolio_holding,0.65,"Obviously, Costco is going to be fine.","my portfolio, I think many of the companies that I own will be fine. Obviously, Costco is going to be fine. We also have Texas Roadhouse. Obviously, AI is not going to affect this company.",False,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,02:53,03:06,https://www.youtube.com/watch?v=BwATWYZxfjw&t=173s,GOOGL,GOOG,Alphabet,sell_or_reduce,sell_or_reduce,0.75,"tech category, ASML and Google are both","competition. We also have into it, which is aggressively being sold off. In the tech category, ASML and Google are both doing all right. These ones are hanging in there. They're not part of this panic",False,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,12:24,12:38,https://www.youtube.com/watch?v=BwATWYZxfjw&t=744s,GOOGL,GOOG,Alphabet,buy_or_add,buy_or_add,0.75,because Google used to be so cheap off,only one that's made positive returns over the past one year. And that is only because Google used to be so cheap off of the threat of open AI that it's now superseded expectations. Google is an,True,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,28:29,28:40,https://www.youtube.com/watch?v=BwATWYZxfjw&t=1709s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,"shift and like they did with Google,","portfolio over the next year. But I believe over time, as narratives often shift and like they did with Google, earnings growth eventually overpowers narratives. And I believe that will",False,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,02:44,02:56,https://www.youtube.com/watch?v=BwATWYZxfjw&t=164s,MA,MA,Mastercard,sell_or_reduce,sell_or_reduce,0.75,Mastercard. S&P Global and Moody's were,"Mastercard. That one's hanging in there. So far, investors aren't concerned about Mastercard. S&P Global and Moody's were looked at as being monopolies, and now they're being sold off for fears of AI",False,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,01:52,02:07,https://www.youtube.com/watch?v=BwATWYZxfjw&t=112s,META,META,Meta Platforms,buy_or_add,buy_or_add,0.75,allocation is Meta. AMAN is officially a,"the most recent buys that he did, in fact, a significant buy, a 10% allocation is Meta. AMAN is officially a Meta shareholder. We'll be going over his thesis on Meta and how I was able to",True,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,20:00,20:14,https://www.youtube.com/watch?v=BwATWYZxfjw&t=1200s,META,META,Meta Platforms,holding_update,hold_or_portfolio_holding,0.65,Meta. This is the one that I rapidly,stock and the one that I believe is the most attractive riskreward today is Meta. This is the one that I rapidly built up as a very large position. Meta is a company that I evaluated to be very,False,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,24:44,24:57,https://www.youtube.com/watch?v=BwATWYZxfjw&t=1484s,META,META,Meta Platforms,sell_or_reduce,sell_or_reduce,0.75,advertise using Meta. There's no other,"return on ad spend. Now, that's important. Small businesses have to advertise using Meta. There's no other way they're going to sell their product than getting it on Meta's platforms.",False,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,03:29,03:40,https://www.youtube.com/watch?v=BwATWYZxfjw&t=209s,NFLX,NFLX,Netflix,sell_or_reduce,sell_or_reduce,0.75,from the highs. Netflix is down big over,immense selling pressure in this portfolio as well. Amazon is down big from the highs. Netflix is down big over AI concerns and concerns of their acquisition. Google again is one of the,False,True
2026-02-11,Something Big Is Happening,https://www.youtube.com/watch?v=BwATWYZxfjw,20:42,20:56,https://www.youtube.com/watch?v=BwATWYZxfjw&t=1242s,SQ,SQ,Block,buy_or_add,buy_or_add,0.75,of right now Persing Square said that it,addition to his portfolio. That company is Meta and Meta is not a small buy. As of right now Persing Square said that it used 10% of its capital. So 10% waiting to buy Meta. They have a table here that,True,True
2026-03-16,"I Just Invested $160,000 In This Stock",https://www.youtube.com/watch?v=LZ12JplfJoY,00:30,00:44,https://www.youtube.com/watch?v=LZ12JplfJoY&t=30s,META,META,Meta Platforms,holding_update,hold_or_portfolio_holding,0.65,"case with Meta Platforms, a company that","explanation. There's some reason the company deserved to dip. And that is the case with Meta Platforms, a company that is currently in a dip. It's a newer position of mine, and I'm down $16,000",False,True
2026-03-16,"I Just Invested $160,000 In This Stock",https://www.youtube.com/watch?v=LZ12JplfJoY,00:46,00:59,https://www.youtube.com/watch?v=LZ12JplfJoY&t=46s,META,META,Meta Platforms,buy_or_add,buy_or_add,0.75,of Meta January 29th. That was for,"continuing to buy this company over and over again. I originally bought $45,000 of Meta January 29th. That was for $7.37. Only a few days later, I bought the stock for even cheaper as the stock",True,True
2026-03-16,"I Just Invested $160,000 In This Stock",https://www.youtube.com/watch?v=LZ12JplfJoY,06:01,06:15,https://www.youtube.com/watch?v=LZ12JplfJoY&t=361s,META,META,Meta Platforms,sell_or_reduce,sell_or_reduce,0.75,"to become concerned about Meta, to sell","they're pushing it back 2 months. Now, this is what caused a lot of investors to become concerned about Meta, to sell out of the stock. At least that's what we saw in the stock price. We had Meta's",False,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,18:09,18:21,https://www.youtube.com/watch?v=iOWU57knT2Y&t=1089s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,"their own chips as well, and Amazon has","big tech companies have said before. Andy Jassy, for example, which they have their own chips as well, and Amazon has become a massive chip maker as well, has stated that people don't just want",False,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,19:05,19:18,https://www.youtube.com/watch?v=iOWU57knT2Y&t=1145s,AMZN,AMZN,Amazon,sell_or_reduce,sell_or_reduce,0.75,is brilliant. Google and Amazon are not,incentive to reduce that input cost to their business. And what they're doing is brilliant. Google and Amazon are not trying to beat Nvidia at its own game. They're not creating GPUs that are great,False,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,08:06,08:19,https://www.youtube.com/watch?v=iOWU57knT2Y&t=486s,COST,COST,Costco,buy_or_add,buy_or_add,0.75,above the market going forward. Costco,is a fantastic buy today. Microsoft likely will have compounded returns above the market going forward. Costco is a massive winner. It's up 133%. That's not counting the big special,True,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,06:48,07:00,https://www.youtube.com/watch?v=iOWU57knT2Y&t=408s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,worked out well. Google still remains my,"companies. And so far, my strategy of always leaning in when there's fear has worked out well. Google still remains my top position. This is mostly because of the gains that it's made. It's up",False,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,19:05,19:18,https://www.youtube.com/watch?v=iOWU57knT2Y&t=1145s,GOOGL,GOOG,Alphabet,sell_or_reduce,sell_or_reduce,0.75,is brilliant. Google and Amazon are not,incentive to reduce that input cost to their business. And what they're doing is brilliant. Google and Amazon are not trying to beat Nvidia at its own game. They're not creating GPUs that are great,False,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,06:57,07:09,https://www.youtube.com/watch?v=iOWU57knT2Y&t=417s,MA,MA,Mastercard,holding_update,hold_or_portfolio_holding,0.65,That's 105%. MasterCard is a 12%,"the gains that it's made. It's up $102,000. That's 105%. MasterCard is a 12% position. I've invested a lot in this one, but I'll say that the performance",False,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,07:57,08:10,https://www.youtube.com/watch?v=iOWU57knT2Y&t=477s,MSFT,MSFT,Microsoft,buy_or_add,buy_or_add,0.75,"and I've held Microsoft for a long time,","fallen into lower valuation territory, is Microsoft. I'm already in the green, and I've held Microsoft for a long time, but I agree with the comments. This one is a fantastic buy today. Microsoft",True,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,19:00,19:12,https://www.youtube.com/watch?v=iOWU57knT2Y&t=1140s,NVDA,NVDA,Nvidia,sell_or_reduce,sell_or_reduce,0.75,to Nvidia. They have a huge degree of,Companies like Amazon and Google are paying hundreds of billions of dollars to Nvidia. They have a huge degree of incentive to reduce that input cost to their business. And what they're doing,False,True
2026-04-22,"Stocks Are About To Take Off, Here’s why",https://www.youtube.com/watch?v=iOWU57knT2Y,19:08,19:21,https://www.youtube.com/watch?v=iOWU57knT2Y&t=1148s,NVDA,NVDA,Nvidia,holding_update,hold_or_portfolio_holding,0.65,trying to beat Nvidia at its own game.,their business. And what they're doing is brilliant. Google and Amazon are not trying to beat Nvidia at its own game. They're not creating GPUs that are great at everything. They are going for the,False,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,07:21,07:33,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=441s,AMZN,AMZN,Amazon,holding_update,hold_or_portfolio_holding,0.65,"Amazon, which is another one spending","billions of dollars in capex. And in my other portfolio, the Story Fund, we hold Amazon, which is another one spending hundreds of billions of dollars in AI capex. Between those companies, Meta,",False,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,12:07,12:24,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=727s,AMZN,AMZN,Amazon,sell_or_reduce,sell_or_reduce,0.75,it was growing at this rate AWS,growing growing to 60 plus billion dollars even before AI in 2022 and while it was growing at this rate AWS commanded operating margins of 30%. So how was AWS able to sell something which,False,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,22:53,23:07,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=1373s,FDX,FDX,FedEx,holding_update,hold_or_portfolio_holding,0.65,investors. FDX customers deposited their,he did dig his own grave to a certain extent. Sam Bankman Freed did defraud investors. FDX customers deposited their money into crypto believing it was being held for them or used in an authorized,False,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,07:14,07:24,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=434s,GOOGL,GOOG,Alphabet,holding_update,hold_or_portfolio_holding,0.65,"hyperscalers. We have Meta, Google, and","portfolio, I'm heavily invested in artificial intelligence through four hyperscalers. We have Meta, Google, and Microsoft, all spending hundreds of billions of dollars in capex. And in my",False,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,07:14,07:24,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=434s,META,META,Meta Platforms,holding_update,hold_or_portfolio_holding,0.65,"hyperscalers. We have Meta, Google, and","portfolio, I'm heavily invested in artificial intelligence through four hyperscalers. We have Meta, Google, and Microsoft, all spending hundreds of billions of dollars in capex. And in my",False,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,20:58,21:11,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=1258s,META,META,Meta Platforms,buy_or_add,buy_or_add,0.75,"move. If Meta traded up to a 30p ratio,","even diluting any amount when the stock is this cheap does not seem like a smart move. If Meta traded up to a 30p ratio, I would have no problem with them diluting. I think that it would actually",True,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,07:15,07:26,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=435s,MSFT,MSFT,Microsoft,holding_update,hold_or_portfolio_holding,0.65,"Microsoft, all spending hundreds of","artificial intelligence through four hyperscalers. We have Meta, Google, and Microsoft, all spending hundreds of billions of dollars in capex. And in my other portfolio, the Story Fund, we hold",False,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,06:06,06:18,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=366s,ORCL,ORCL,Oracle,holding_update,hold_or_portfolio_holding,0.65,Oracle needs to raise guidance. If they,"guidance. And in this case, the guidance is going to be far more important. Oracle needs to raise guidance. If they say that they're just reiterating guidance or they're just holding things",False,True
2026-06-08,These Stocks Are Going Down,https://www.youtube.com/watch?v=SMFV5A8aq0c,13:39,13:53,https://www.youtube.com/watch?v=SMFV5A8aq0c&t=819s,SPOT,SPOT,Spotify,sell_or_reduce,sell_or_reduce,0.75,Spotify. Spotify is a reseller of,commodity and have made it worth far more. You can take the example of Spotify. Spotify is a reseller of licensed music. They don't actually even own the product that they're selling.,False,True
